post,like_count,comment_count,share_count
"윤희숙 의원의 부친 토지 투기 의혹은 윤의원이 관여 했는지 여부가 쟁점 이어서 처음부터 말을 하지 않았지만
이준석 대표가 18살 유학시절에 있었다는  부친의 농지법 위반 여부는 이대표가 관여할 여지가 전혀 없는 사안 입니다.
그걸 두고 이대표를 공격하는 민주당은 참 잘못된 처사라고 아니 할수 없습니다.
그러면 문대통령의 사위가 이스타 항공 태국지사에 변칙 근무하는 문제는 통제 가능한 문대통령의 책임이 아니라고 할수 있습니까?
나는 민주당 정치인중 부친의 친일 행적 논란이 있을때
그 정치인들을 비난한 적이 없습니다.
다만 그들이 다른 사람들의 친일 논란을 비난 하는 것은 잘못된 일이지요.
그런걸 연좌제라고 합니다.
그만들 하십시오.
자기눈에 대들보는 못보고
다른사람 눈의 티끌탓 하는 것과 다름 없습니다.",2.2K,77,70
"청부 고발사건을 대응하는 윤후보 측을 보니 참 보기 딱합니다.
소위 국회의원을 했거나 현역 국회의원들이 떼지어 나서 실체도 모르면서 여권 공작이라고 한 목소리로 대응 하고 있는데
이진동 기자는 제보자는 여권이 아닌 국민의힘 전신인 미래 통합당 관계자라고 합니다.
또 추가로 폭로한 기사를 보면 총장지시로 총장 부인.가족 정보를 집중적으로 대검 범죄정보 수집관들이 수집 했다고도 하는데
이건 검찰 조직을 자기 가족 비호 수단으로 악용 했다는 비난을 면키 어려운것 아닙니까?
뉴스버스 보도를 보니 앞으로 이사건 실체를 계속 밝힌다고 하는데
이쯤 되면
윤후보께서 국민 앞에  나와서 선제적으로 정직하게 사안의 진실을 밝히는 것이 정도로 보입니다. 
관련자들이 휴가를 갔거나 잠적 했다는 사실만으로도 국민적 의혹은 점점 더 커집니다.
내가 관여 했다는 증거를 내놔라는 식의 우격다짐만으로는 수습이 안될것 같습니다.
이 사건으로 당도 크나큰 상처를 입습니다.
박근혜.이재용은 묵시적 청탁설로 엮었고
박근혜.최순실은 경제공동체론으로 엮었지 않습니까?
그 이론 대로하면
총장 최측근의 수사 공작은 묵시적 지시설로 엮일수 있습니다.
수사 공작은 간첩 잡는 대공 수사때나 하는 겁니다.",1.6K,52,94
"나는 한국 갤럽의 여론조사는 신뢰 하지 않습니다.
미국 정통갤럽의 한국 지사도 아니고
지난 탄핵대선과 지방선거때 터무니 없이 저와 우리당의 지지율을 낮게 조사해 국민 여론 형성에 악 영향을 끼쳤기 때문 입니다.
최근 여론조사도 똑 같은 경향성을 보이고 있어서 
더이상 묵과하기 어려워
제 성명권을 사용하지 말라고 공문도 보내고 수차례 공개 경고까지 했슴에도 
계속 그러고 있네요.
언론사 관계자 여러분들 께서는
부디 갤럽 여론조사중 저에게 괸련된 부분은 보도하지 말아 주실 것을 정중히 요청 드립니다.
차제에 다시 한번 갤럽에 경고 합니다.
성명권 침해는 민형사 소송 대상이 될수 있다는걸 명심 하시고 
앞으로 갤럽 조사에서는 차기 대선까지  본인은 여론조사에서  제외해 주실 것을 강력히 요청 드립니다.
아울러 문정권에서 매년 수백억씩 들여 조사하는 국정 여론조사를 수주한 여론조사 기관들은 대선 여론조사에 참여 하지 않도록 부탁 드립니다.",1.2K,29,61
"제가 당대표를 했던 2018. 지방선거를 앞두고 일부 후보자들의 요구로 역선택 방지조항을 넣어 여론조사를 할수 있다는 규정을 당규에 넣은 일이 있습니다.
그것은 좁은 지역의 선거에서 그럴수도 있겠다는 판단으로 할수 있다는  임의 조항으로 넣은 것에 불과 합니다.
그러나 실제 지난 총선에서 조차 100%국민 여론조사 경선으로  역선택 방지 조항없이 공천을 했고
지난 서울.부산시장 보궐선거에도 그랬습니다.
더구나 대선에서는 단 한번도 역선택 방지 조항을 넣은 일이 없고
당원 50%,국민여론조사 50%로 결정 하기 때문에
절반은 이미 역선택 방지 조항이 들어가 있는 겁니다.
나머지 국민여론 조사 조차도 우리끼리만 하자고 한다면
대선도 우리끼리만 투표 하자는 것밖에 되지 않습니다. 
차라리 그럴려면 국민 여론조사는 빼고 
민주당 처럼 전국민에게 선거권을 개방 하여 투표인단을 모집하고 경선 투표를 하는  것이 어떻습니까?
민주당처럼 모바일 앱으로 신청 받으면 경비도 얼마들지 않는 답니다.",1.1K,32,61
"3.15  민주묘지를 참배하고 
노무현 전 대통령 묘지도 참배 했습니다.",1.2K,46,33
"역선택이라면 상대하기 쉽고 약점 많고 지지율 낮은 후보를 선택하는게 정석인데
우리당이 가장 취약한 20.30.40대에서 강세이고 
TK지역 빼놓고 골고루 지지가 있으며 
3% 차이로 1.2위를 다투고 있는 저를 두고
호남과 진보층 지지율이 높다고 역선택 운운하는 것은 참어이 없는 논리 입니다.
그런 경우는 확장성 이라고 합니다.
지난 총선때도 국민 100%여론조사로 후보를 뽑았습니다.
이번 대선은 50%는 당원 대의원투표로 되어 있고
나머지 50%를 국민 여론조사로 실시 하도록 당헌.당규에  규정되어 있는데
그 여론조사 마저도 우리끼리만 하자는 겁니까?
그러면 대선투표도 우리 끼리만 하자는 겁니까?",1.4K,53,59
"곤경에 처하니 이제 별의별 말을 다 하네요.
또다시 두테르테를 불러 오는가 하면 자신이 총장 시절에 정부에 불리한 고발이 들어오면 수사를 하지 않았다?
저를 보고 국민 분노에 올라탄 포플리즘 이라고도 비난 하고 
참 어처구니 없네요.
급하긴 급했나 봅니다.
그러지 마시고 부인 주가조작 사건 대비나 잘 하시고
본인 청부 고발의혹 사건이나 잘 대비 하십시오.
곧 위기가 닥칠 겁니다.",1.9K,61,200
"무궁화는 도지사 취임 기념 식수,채무제로비는 원래 도청정문 앞에 있던 것은 뽑아내고 상석만 여기 옮겼습니다.",1.3K,76,38
"진보에는 노무현이 있었다면
보수에는 홍준표가 있습니다.
2002년 노무현 후보처럼 국회의원들이 곁에 없어도
뚜벅뚜벅 내 길을 갑니다.
당원과 국민만 보고 
오늘도 묵묵히 내 길을 갑니다.
오늘은 제가 두번이나 도지사를 역임했던 경남에 왔습니다.
60대이상과 TK만 평정되면 
경선은 끝납니다.",2.9K,69,62
고리원자력 5.6호기 건설 현장을 보고 유사시 대비하여 아이언돔을 설치 하겠다고 약속 했습니다.,1.4K,87,55
"큰선거에서 조직은 바람을 이길수 없습니다.
그건 수없는 큰 선거에서 실증된 사례 입니다.
어느 캠프처럼 국회의원,당협위원장 줄세워 경선하는 것은 
2007. 박근혜.이명박 후보 경선이 마지막 이였습니다.
코로나 선거,언택트 선거, 모바일 투표시대의 경선과 대선은 
줄세우기 구태 선거로는 이길수 없습니다.
그래서 우리는 국회의원,당협위원장들에게 줄서기 강요를 하지 않습니다.
오로지 당원과 국민만 보고 갑니다.
어제 네이버 트렌드는 제가  68 이고 상대 후보는 39 카카오 트렌드는 제가 49 상대 후보는 33 으로 이미 대세는 제가 압도 하고 있습니다.",1.7K,66,69
"A당을 지지하면서 정작 투표 에서는 B당 후보를 찍는 것은 역선택 투표가 아니고 교차 투표라고 합니다.
지난 서울시장 보궐선거에서 여론조사 경선할 때 민주당 지지층에서 오세훈후보에게 21.7% 나경원후보에게 8.7% 지지를 보내 주었는데 
본선에 가서 오세훈 후보는 우리당 지지율을 훌쩍 넘겨  득표율 57.5%로 압승 했습니다.
그런것을 역선택이라고 하지 않고 확장성이라고 합니다.
1980.레이건도 공화당 후보 이지만 민주당 지지층의 교차 지원을 대폭 이끌어 내어 두번이나 대통령에 수월하게 당선 된 일도 있었습니다.
현실적으로 가능 하지도 않는 역선택을 내세워 반쪽 국민경선을 하자고 하는 시도는 어떤 형태로도 배격해야 합니다.
대선도 지지율 30% 전후의 우리당 지지자들 만으로는 선거에 이길수 없습니다.
정상적이고 상식적인 사고로 경선관리를 해 주시도록 거듭 요청 드립니다.",1.5K,94,71
"오늘 부산의 하늘 길을 여는 가덕도 공항 예정부지를 방문하여 현황을 청취하고
박형준 부산시장과 부산 블록체인 특구를 방문하여 4차 산업 혁명의 핵심인 블록체인 기술의 발전시키는 토론회에 참석 했습니다.
자갈치 시장 아재,아지매들의 열렬한 환대는 참으로 감사 했습니다.",1.3K,53,36
"오늘 후보 진영 경선 역선택 방지 조항 포함 여부 의견 조사에서 찬성 3,반대 8 이라고 합니다.
관례에도 없는 것을 일부 위원들이 특정 후보 편을 들어 무리하게 반쪽 경선을 추진 할려고 하는 것은 지극히 잘못된  처사 입니다.
더이상 중재안이나 변형된 형태의 역선택 방지 조항 포함 시도도 하지 말기 바랍니다.
이제 그만 그 논쟁은 멈추시고  공정과 상식에 의거해서 공정한 경선 관리에만 전념해 주시기 바랍니다.
부질없는 논쟁으로  당만 일시 소란케 한 점은 유감 입니다.",1.2K,37,30
"문재인 대통령이 적폐수사를 지시하자
중앙지검장으로 벼락 출세한 보답으로 득달같이 특수 4부까지  동원하여 우리 진영 사람 1,000여명을 무차별 수사하여 200여명을 구속 하고 
5명을 자살케 한 분이
확정된 흉악범 사형수를 법무부장관에게 지시하여 형사소송법에 의거,
사형 집행을 하겠다는데
뜬금없이 나를 두테르테에 비교하는 어처구니 없는 말을 하는 것은 
번지수가 틀려도 한참 틀린 말 입니다.
자신부터 문대통령 지시로 보수.우파 궤멸수사에 앞장 섰던 지난날 적폐수사를 반성하고 
국민앞에 석고대죄 하는 것이 순서일 겁니다. 
오히려 문대통령이 두테르테처럼 수사지시를 하고
귀하는 그 집행의 선봉장에 서서 정치수사를 감행한 공로로 
7단계를 뛰어 넘어 검찰 총장이 되었습니다.
조만간 부인의 주가 조작 사건이 현실화 되고
윤우진 관여 사건이 수사,완료되면
본인이 검찰총장 시절에 장모와 부인과 윤우진을  감쌌다는 의혹도 국민들로부터 받을수 있습니다.
그것을 대비하는 것이 최우선 아닙니까?
나를 두테르테에 비유한 것은 오폭(誤爆) 입니다.
문대통령이 두테르테이고
귀하는 두테르테의 하수인 이였습니다.",2K,90,98
"경선위가 어떻게 하면 특정후보에 유리한지 시뮬레이션을 하는데 힘을 쏟지 마시고
공정 경선관리를 위해 상호 토론 개시나 조속히 해 주시기 바랍니다.
추석전에 적어도 방송 3사 토론은 해야 하지 않습니까?
국민들은 호기심 어린 눈으로 그것만 기다리고 있습니다.
이렇게 전 국민이 지켜보고 있는데
대선에서는 한번도 도입 하지 않던 상식에 어긋나는 반쪽 국민 여론조사 도입 시도는 이제 그만 두십시오.
모처럼 불붇은 야당 경선에 찬물을 끼얹는 특정후보 편들기 시도는 경선 파탄을 불러오고
이적행위로 국민적 비난을 받을 겁니다.",1.2K,38,56
"해도 해도 너무한 것 아닙니까?
이래도 강성노조 수술에 반대 하실 겁니까?
이젠 선진국 시대 입니다.
국가 정상화를 위해
떼만 쓰는 강성 노조는 수술 해야 합니다.",2.3K,64,132
"심판이 특정선수와 부적절한 만남을 두번이나 갖고도 선수가 심판 말을  무조건 따르라고 말 할수 있습니까?
그건 심판이 공정 하다는 것을 전제로 할 때 하는 말 입니다.
부적절한 두번의 만남에서 무슨 밀약을 했는지 다른 선수들은 전혀 알지 못 하고 있는 마당에
그 당사자가 요구하는 대로 기히 확정된 경기 규칙을 바꿀려고 시도 하는 것을 다른 선수 들이 좌시 할수 있겠습니까?
이미 선수들은 트랙을 돌고 있습니다.
정도(正道)로 가십시오.
심판의 독선은 심판 회피 사유도 되고  경질 사유가 될수도 있습니다.",1.3K,56,55
"이런 놈은 사형시켜야 되지 않습니까?
제가 대통령 되면 반드시 이런 놈은 사형 시킬 겁니다.",1.9K,59,77
"1500 미터 경주에서 선수들이 이미 트랙을 한바퀴 돌았는데  바뀐 심판들이 갑자기 특정 주자들을 위해 경기 규칙을 바꾸겠다는 것과 다를바 없는 경선규칙 개정은
경선을 파탄으로 몰아가는 이적 행위 입니다.
우리당 역사상 대선후보 경선에서 역선택 방지 조항을 넣은 사례가 한번도 없습니다.
지난 보수정권이 실패한 교훈을 잊고 당까지 망칠려고 시도 한다면
이건 묵과 할수 없는 이적 행위 입니다.
정도로 가십시오.
그런 시도는 정권교체에 역행하는 반 역사 입니다.",1.2K,32,29
"홍준표가 당지지율과는 다르게 호남 지지율이 높게 나오는 것은 역선택이 아니라 다음과 같은  이유가 있습니다.
첫째 광주.전남의 지지율 상승은 다른 주자들과 다르게 무안국제 공항을 관문 공항으로 만들고 그 일대에 첨단 산업을 유치 하겠다는 광주.전남 발전방안 에 대한 현실적인 대안 제시를 했고 그것이 광주.전남지역 주민들의 동의를 얻어가고 있기 때문으로 보여지고
1991.3~1992.7 까지 광주 북구 우산동에 살면서 광주지검 강력부 검사를 할때 광주.전남지역 조직 폭력배 소탕을 한 일이 있었는데 그때 그 조폭 소탕은 지금도 광주의 전설로 회자 되고 있는 가운데
그 사건들과 2년뒤 1993. 슬롯 머신 사건을 엮어 모래시계 드라마의 탄생이 있었기에 
광주.전남 분들은 우리 당에는 거부감이 있어도
홍준표에게는 거부감이 덜한 겁니다.
둘째 전북 같은 경우는 1980.6.~1981.6까지 전북 부안 행안 3대대에서 방위로 복무 하면서 전북 도민으로 살았고
전북이 처갓 동네라서 전북 사위라고 지지자들이 선전하고
전북의 희망인 새만금지역을 민간주도로 홍콩식 개발하겠다는파격적인 공약에 전북이 술렁이고 있기 때문에 지지율이 올라 가고 있는 겁니다.
직선제 이후로 여태 단 한번도 우리당이 호남 득표율을 10%  넘긴 일이 없었는데
이번에는 호남득표율을 20%까지 해 보겠습니다.",1.9K,63,72
"참 어이가 없는 논쟁 입니다.
호남에서 지지가 올라 간다고 역선택 운운 한다면
그간 당이 한 호남 동행 운운은 전부 거짓된 행동 이였던가요? 
호남 공약도 세우고 호남의 저희당 거부정서를 
후보  개인에 대한 호감도로 바꾸면서  지지율이 올라  가니 
이젠 역선택 운운하며 경선 여론조사에서 호남을 제외 하자고 하는 못된 사람들도 있네요.
대선 투표를 우리끼리만 합니까?
대선이 당 대표 뽑는 선거 입니까?
80년 미국의 레이건은 공화당 출신이지만 
민주당원들의 대대적인 지지를 받아 대통령이 된 적도 있습니다.
우리당 취약 계층인 2~40대에서 약진하여 이기고
영남에서도 박빙으로 붙고
호남에서 절대 우위에 서 있다고
그걸 역선택의 결과라고 주장하는 바보도 있습니다.
이미 경준위에서 확정하고 최고위에서 추인한 경선 룰을
후보자 전원의 동의 없이 새로 구성된 당 경선위에서 일부의 농간으로 이를 뒤집을려고 한다면
경선판을 깨고 대선판을 망칠려고 하는  이적행위에 불과 합니다.
눈에 보이는 뻔한 행동들은 그만 하십시오.
정권교체를 염원하는 국민들이 두눈 부릅뜨고 보고 있습니다.",1.6K,58,69
"제주 4.3 평화 공원과 6.25 참전 기념탑을 참배하고 
좌우를 넘어 국익 우선주의로 라는 헌사(獻辭)를 남겼습니다.",1.2K,65,36
"오늘 발표된 ksoi 정기 여론 조사 입니다.
선두와 4.2% 오차범위 내 들어 갔습니다.
그동안 부진했던 보수층에서 대폭  상승 했습니다.
2~40대는 제가 조금 낫고
50대는 붙었고
아직도 60대는 밀립니다.
영남도 붙었습니다.
추석 전후로 골든 크로스 갈 겁니다.
자세한 내용은 여명 대변인이 발표할 겁니다.",2.2K,100,95
"역선택 방지 조항 때문에 시끄럽습니다.
지난 지방선거 때는 대선때와 달라서 그걸 넣고자 했으나 아무런 실효성이 없다는 전문가 말도 있었고
지난 지방선거 기초단체장 공천은 대부분 국회의원들이나 당협위원장들 의견을 존중하여 공천했기 때문에 별 문제가 되지 않았습니다.
그러나 대선은 전국민을 대상으로 하는 선거이고
후보자에 따라 확장성 여부가 문제가 되기 때문에 
역선택으로 후보자가 결정되는 경우는 거의 없습니다.
우리당 대선 경선 경우도 역선택 조항을 넣은 경우는 여태 한번도 없었고
지난 서울시장,부산시장 보궐선거때도 역선택 방지 조항을 넣지 않았습니다.
그것은 여론조사 전문가들의 의견도 그러합니다.
이미 경준위에서 역선택 방지 조항을 넣지 않는 것으로 최고위 추인을 받아 확정한 바 있고
각 후보마다 지난 1년 동안 확장성을 높히기 위해 당과 함께 호남동행 운동도 열심히 했습니다.
지금와서 호남을 소외 시킬수 있는 역선택 방지 조항은
크나큰 역풍을 불러 올수도 있습니다. 
민주당은 개방 경선을 하기 때문에
우리당 김재원 최고위원도 민주당 대의원 등록을 했다고 자랑 했지 않습니까?
기존의 경선 룰은 후보자 전원이 동의 하지 않는 한 바꾸어서는 안됩니다.
그렇게 되면 경선 출발부터 파열음이 일어 경선 자체가 어려워 질수 있습니다.
대통령 후보는 개방 경선으로 가야 대한민국 대통령을 뽑는 선거가 되지 
우리끼리 모여  골목대장을 뽑는 선거는 아닙니다.
더이상 이문제로 논란이 계속 되어서는 당과 후보들 모두 힘들어 질 겁니다.
이미 확정된 대로 가는 것이 맞습니다.
더이상 이문제로 분란을 일으키지 맙시다.",1.2K,74,42
